transaction_id,customer_id,transaction_amount,transaction_timestamp,region,state,customer_category,account_balance
1646,abcd909b-9bb2-45d6-9728-12ee32a76a8c,2066.14,2022-12-17 16:45:37,North America,Canada,High-Profile,21922.36
1647,6d4d42f3-32ff-473e-b1ea-c53f954c22b1,5469.61,2023-01-16 20:15:10,North America,Canada,Medium-Profile,6303.38
1648,5b0ecae8-3827-4042-8277-c75d989c2bfb,2969.66,2022-12-30 16:02:43,South America,Mexico,High-Profile,18931.39
1649,d8b5c975-e862-4f81-8637-e549140c3da9,908.12,2023-06-29 02:25:23,North America,Canada,Low-Profile,2237.51
1650,ce4d8869-caf8-4773-8239-c9b3e5b8d619,1019.82,2022-11-22 11:06:35,Africa,Ghana,Medium-Profile,8115.69
1651,57fb2885-5039-49a9-bdc5-f9dfc0ed5e3d,3561.32,2022-11-30 09:49:51,South America,Mexico,High-Profile,67528.16
1652,58cbf28f-f5e2-409f-9afd-3728528368f5,2357.59,2023-03-15 15:34:57,Europe,Germany,Medium-Profile,5634.01
1653,e73f02c6-beaa-4707-b2b2-ce5123214c4e,8666.09,2023-04-23 08:29:04,South America,Mexico,Low-Profile,2137.71
1654,8bd9c669-846c-4d95-ae66-77a8f1b57188,1609.44,2023-06-04 09:36:43,South America,Mexico,Low-Profile,4265.88
1655,bc290b98-1824-42c3-aa41-3b47c0764663,5813.63,2022-09-09 03:59:48,Europe,UK,High-Profile,94254.67
1656,829be23f-2b50-460c-9e5a-56b1b85d8ff7,5135.67,2022-11-02 01:10:49,Europe,Germany,Medium-Profile,7646.34
1657,86b4b995-83fe-4840-b3dc-c9aa1470b906,5844.37,2022-10-18 03:25:38,Europe,Sweden,High-Profile,82491.97
1658,fedf34d7-7064-442f-9316-c13b9c54fec8,3386.77,2023-03-31 07:37:43,Europe,Sweden,Medium-Profile,7939.51
1659,2a62fe58-6f0c-4a62-baa4-e6cd1921b174,9345.47,2022-09-10 14:46:49,South America,Mexico,Low-Profile,1191.69
1660,f99e7ac1-4598-4d4c-a048-cb559985a754,7939.76,2022-12-21 08:54:05,Europe,Germany,High-Profile,19613.89
1661,6064e25b-78c4-4a2e-b59c-dd183c9710fd,2389.21,2023-07-03 15:27:31,Europe,Sweden,Low-Profile,3892.14
1662,5f04dd07-7e56-4d40-8be9-a08034b646a7,1706.21,2023-04-04 15:32:34,South America,Mexico,High-Profile,13164.33
1663,ce6ab28c-bd3c-4720-a556-f80ec8ca7cc9,3232.13,2023-04-16 05:08:06,South America,Brazil,Medium-Profile,6782.79
1664,625f5a87-d1bb-4a95-a98a-99f0914333af,4473.58,2023-02-03 19:51:15,South America,Mexico,High-Profile,26599.17
1665,2e91c981-cbad-43b9-94a4-8cf8da8d7709,4975.67,2023-03-20 23:17:34,Africa,Ghana,High-Profile,28538.94
1666,38bd854a-0b6d-4a3f-8d91-7d390503e509,7093.25,2022-12-14 08:16:20,Europe,Germany,Low-Profile,2446.4
1667,8e7556b2-8e8e-4d62-87e3-12f24d902c78,2861.61,2022-09-10 18:48:42,Africa,Nigeria,High-Profile,28448.13
1668,c0ce9dea-37f6-4428-bced-eecbe2021718,7420.21,2023-04-14 00:48:46,Africa,Nigeria,Medium-Profile,9091.5
1669,b9a96e81-b5d3-4c2f-8d61-2f23c123ad0d,6833.58,2023-04-17 09:27:20,Africa,South Africa,Low-Profile,3613.42
1670,becdcac0-83a6-4727-8d2d-ba16c26ee620,3192.93,2023-01-14 14:50:42,Africa,Nigeria,Medium-Profile,6337.64
1671,826e87b4-38b8-48ce-88c4-3ac970b2e4a1,5192.55,2023-01-14 13:57:48,North America,Canada,Medium-Profile,5979.9
1672,fc9b6c89-7b76-42bb-b6c3-bd5c9e805933,9437.72,2023-01-18 14:50:44,South America,Mexico,High-Profile,38937.97
1673,29c93e4d-a69d-4119-add1-3f84f026571f,347.47,2023-01-18 14:06:14,South America,Brazil,High-Profile,73215.88
1674,ee83bc59-dae4-434f-882e-9fc298046a40,6589.36,2023-02-07 04:21:24,North America,Canada,Medium-Profile,8360.3
1675,92ff3f2e-fdc5-4597-b89c-7f4a57d21ef2,521.19,2023-04-16 08:21:40,Europe,Ireland,Low-Profile,1916.94
1676,7e4d0c32-7482-42ec-95ba-91aa8c88cdf3,8371.78,2022-11-17 19:52:26,Europe,Ireland,Low-Profile,2548.63
1677,6b62a2be-e636-4303-8521-b03127e9ac21,3001.37,2023-01-21 14:05:10,North America,USA,Low-Profile,3334.83
1678,565ae665-26dc-4617-9bb7-173f830c4600,2007.93,2023-01-19 04:47:45,Europe,Germany,Low-Profile,387.42
1679,2108e9f0-f21e-4f78-8f23-3be06e86b228,181.27,2023-01-31 20:06:59,Africa,Ghana,Medium-Profile,9665.96
1680,39e11529-d9bc-4c0e-8649-c2942146014d,6374.39,2022-12-05 00:38:23,South America,Mexico,Low-Profile,2356.61
1681,007411d6-a897-4ce6-90a6-ef139d6d805b,9811.0,2022-09-17 04:21:45,North America,USA,Low-Profile,3915.8
1682,eb45db05-ac45-459e-a816-d94784e040aa,1682.01,2022-09-18 13:07:32,South America,Brazil,Medium-Profile,7018.13
1683,dc09affd-6c56-41b7-8aa2-77c87ea8a10c,9935.79,2022-08-22 23:10:18,Africa,Kenya,Low-Profile,251.61
1684,148dec68-4639-4e49-bb78-1b2f38db88a3,630.01,2022-09-03 03:00:57,North America,USA,Low-Profile,1014.37
1685,fcaf5e0d-d989-4edc-a06e-045c52c4d01c,7456.54,2023-07-11 23:27:32,Africa,Kenya,Medium-Profile,7467.4
1686,21fad486-ec7d-4d57-8012-2b6861b7de10,9231.82,2022-08-04 04:54:33,North America,Canada,Low-Profile,1861.54
1687,4847034d-6c4f-4f4d-a832-b9efb8e2ced6,2547.38,2022-08-02 10:26:27,South America,Brazil,High-Profile,28424.75
1688,d6c3975d-7068-4d88-a085-d9a60d4fe7d3,5665.62,2023-02-23 17:29:30,Europe,Germany,Medium-Profile,5264.13
1689,c4953a2e-e86f-4556-8f1c-12a5c390135e,6258.79,2023-06-30 13:11:35,North America,USA,Low-Profile,797.7
1690,5df45568-2ea0-42fb-803f-237011506e6b,8855.71,2023-04-18 00:52:57,South America,Mexico,High-Profile,39849.21
1691,04ad43a4-4c48-4d71-be78-70ea0afed07e,7230.85,2023-02-04 20:16:04,Europe,UK,Low-Profile,550.71
1692,aa260d38-4a09-4dd7-b79f-d0f9418dc001,3895.77,2022-12-29 11:39:29,South America,Mexico,Medium-Profile,6800.5
1693,04988bbf-e065-41fd-8ebc-db7db119c729,899.13,2023-01-20 23:35:05,Africa,South Africa,High-Profile,19084.75
1694,0510bb97-a87a-4c78-8f13-1cd4c998e412,1990.91,2022-08-27 20:03:48,North America,USA,Low-Profile,3459.64
1695,909e601e-0922-4120-a9aa-39ff381ef704,1559.36,2023-04-08 07:30:19,Europe,Germany,High-Profile,95955.69
1696,493cc40f-69cb-4619-b31e-2ffd3eb4d4f8,6109.65,2022-12-22 14:22:17,Africa,Kenya,High-Profile,92803.6
1697,b2e64068-0d1e-46b9-853a-6bda3bde24ea,6502.9,2022-08-02 10:11:30,Africa,Ghana,High-Profile,93399.9
1698,e7a80a20-b777-47e4-9685-489b16af1d1c,4837.42,2023-06-09 13:14:55,South America,Brazil,Medium-Profile,9443.76
1699,06a3fb30-06c1-4e2f-ba8f-da99357c26c1,6925.45,2023-06-17 17:18:03,North America,USA,High-Profile,19435.22
1700,0de85dc8-1bf3-4e9e-bbd2-6f08597e8504,2680.16,2023-01-11 03:02:39,North America,USA,Low-Profile,1866.77
1701,6c7c3075-16da-4221-b57a-6702bda66029,1514.95,2022-09-20 14:19:49,South America,Mexico,Low-Profile,2032.09
1702,4629c204-641f-499b-94fb-2d9fb57ea421,8093.89,2023-04-11 07:19:42,Africa,Ghana,Low-Profile,3141.03
1703,ee8b4390-2a99-419e-95ea-b20ad5b76754,1214.6,2023-04-12 16:40:12,North America,Canada,Medium-Profile,6774.66
1704,bdc29bee-8d41-4934-a91c-dfebb1929e90,5032.29,2023-04-07 12:19:35,South America,Brazil,High-Profile,59868.94
1705,68d92c14-6ac2-4bb1-b0bc-51d662b16691,1745.81,2022-09-21 17:24:44,South America,Brazil,Low-Profile,3221.07
1706,e8b6637f-bc85-4054-9ab0-740e2a930ba2,6507.59,2022-11-22 09:58:33,Africa,Kenya,Low-Profile,3329.15
1707,598990d7-a95e-4f8a-b398-4fd1d0347e06,2155.91,2023-02-12 14:54:34,South America,Brazil,Low-Profile,3702.55
1708,b40fce4c-dcd2-46fa-926f-e2f9330a2e2d,7569.51,2023-03-04 01:24:44,South America,Mexico,High-Profile,81767.85
1709,a8bcd2dd-2d5c-40f8-89b9-adaf0d1fc27e,7201.39,2023-04-11 05:41:35,North America,USA,Low-Profile,4459.37
1710,13434a9e-37f1-47cb-9cb2-bb0807aab4a9,2872.36,2022-12-13 15:00:26,Africa,Ghana,Medium-Profile,7001.65
1711,f1768eac-c845-4583-b167-21f3ae21ba10,5499.22,2022-09-23 01:24:04,Africa,Ghana,High-Profile,70580.02
1712,d1f4e64e-d8f2-449d-951a-200adccda76a,9907.5,2022-09-28 09:52:06,North America,Canada,Low-Profile,4257.69
1713,b563f498-fb0f-4654-a7f8-eeb14568ea8d,1566.97,2023-01-24 03:29:09,Europe,Germany,Low-Profile,4515.14
1714,8b6fc21c-cd2b-4648-816a-e669e0b9fc52,509.48,2023-01-16 10:52:34,South America,Mexico,Low-Profile,1515.33
1715,ef193d85-1982-4779-831f-b50453aeeefb,6382.61,2022-09-09 08:33:26,South America,Brazil,High-Profile,69798.14
1716,7cca8220-dbdd-471c-bd94-fd96d80b108c,4528.09,2023-05-12 14:24:57,South America,Brazil,Low-Profile,3875.41
1717,81bbf4b0-7425-4474-b9ee-75376a5f276e,6219.75,2022-07-28 15:29:04,Europe,Sweden,Medium-Profile,5974.71
1718,9a26f382-d507-4168-9c58-f4806d100d3c,8268.85,2023-01-21 05:05:48,Africa,Ghana,Low-Profile,312.22
1719,03c76394-5cc9-4b78-a912-f891763e7ac9,3840.09,2023-03-01 15:04:41,South America,Brazil,High-Profile,19224.67
1720,08ec3073-1167-479c-ba2d-8a2228432c7b,5355.11,2023-03-30 06:41:19,South America,Brazil,High-Profile,22850.71
1721,5ed4c3fe-126a-4fc6-906c-2e8754baae14,3894.96,2022-07-30 13:56:58,Africa,Kenya,High-Profile,99336.3
1722,7dfe4648-064e-4446-877d-cd86f333af23,6983.68,2023-06-01 00:00:19,Africa,Ghana,Medium-Profile,5416.29
1723,359ffda9-4ff8-4715-8ca2-b074e1195d66,7245.85,2023-03-28 21:07:46,South America,Brazil,Low-Profile,3516.0
1724,5668740a-9312-472a-af98-1fe9552fc3b7,217.98,2022-09-29 00:18:15,Africa,Nigeria,Medium-Profile,6911.82
1725,26bce30b-d1e4-4b41-b392-5819c4ed0087,4431.83,2022-08-09 10:48:20,Africa,Ghana,Medium-Profile,7629.73
1726,1475ff8a-4535-4cbc-ab25-6e24cc1059ed,8088.19,2022-11-24 19:32:08,Europe,UK,Low-Profile,2419.25
1727,d05c5a90-4786-4878-ba5f-eebb6c4064fd,7284.5,2023-04-12 05:37:35,Europe,UK,High-Profile,94007.18
1728,7928d772-6775-4643-b24b-438bc8f6d4b4,7235.62,2022-10-19 18:10:28,Europe,Germany,High-Profile,17593.38
1729,632da984-ef61-41ed-a4c6-fe48127a706b,6850.38,2023-01-10 09:38:03,Africa,Nigeria,High-Profile,59117.47
1730,0766e94b-d4e9-4237-b868-4d8e654287c6,3594.88,2023-01-27 07:23:13,South America,Brazil,Medium-Profile,8343.35
1731,9d26ab42-04e2-4230-bd7f-5dfb324137d4,3154.85,2023-05-10 13:18:29,Africa,Ghana,Medium-Profile,5263.55
1732,48350790-ab55-439b-aff0-79a296e13277,376.62,2022-10-15 15:07:07,Africa,South Africa,Medium-Profile,6336.29
1733,c6c421d3-51a6-4cb6-b42a-3a63163a4c8c,4215.69,2022-10-15 01:00:50,South America,Mexico,High-Profile,27094.13
1734,aaf1599d-dea9-45b3-9188-e4d4bdd0b729,4607.66,2022-10-21 20:01:01,South America,Brazil,Low-Profile,3226.19
1735,c960aa37-2c67-474b-adb9-9df2d921cd5a,6510.07,2023-03-22 05:51:58,Africa,Kenya,Low-Profile,1368.33
1736,c9d27f7b-421d-4a2b-ade9-60c0e7a80310,9800.07,2023-05-28 23:07:50,Europe,Germany,High-Profile,99940.27
1737,43c5c381-d166-40d4-b4b0-504295c7b318,1754.17,2023-04-08 00:56:44,Africa,Ghana,Low-Profile,2846.15
1738,fbe1f1dc-92d9-4894-b772-9a22e6e63803,9207.79,2022-08-03 02:20:22,North America,Canada,High-Profile,51238.43
1739,aa3ee873-f912-40ef-9294-ec80a30292f1,9450.23,2022-11-26 04:51:11,Africa,Kenya,High-Profile,51915.3
1740,4643157d-694a-4f99-b75d-4ffc10f2d9fa,2403.21,2023-04-10 08:58:04,Europe,Sweden,High-Profile,33122.29
1741,ad4abaac-de2b-4e45-bdab-ff66c7f9c4e4,8008.23,2022-11-25 21:07:37,Africa,Kenya,Low-Profile,300.54
1742,d8e6dbcd-6ae2-4f2f-88f4-293edbd20dce,9159.43,2022-10-28 01:30:47,Europe,UK,Low-Profile,4677.62
1743,d6237002-a09a-4b0f-8043-0696b64218dc,9122.16,2023-03-21 20:01:35,Africa,Nigeria,High-Profile,74629.16
1744,e26bff05-1b55-4773-8434-349b02ad801e,5814.96,2022-11-14 09:29:59,Europe,Ireland,Medium-Profile,9449.18
1745,ba8a34f8-f2ae-4712-84ab-4615aeb086ee,6005.75,2023-03-08 06:47:55,North America,USA,High-Profile,68103.63
1746,5d1e2607-bc48-4eee-b3c5-1a071ea63396,8920.7,2022-12-05 21:07:53,Africa,South Africa,Low-Profile,4959.16
1747,b0e891a8-7c10-4c6f-a4d3-7b853ec3cec6,2661.81,2022-10-06 09:08:08,Africa,South Africa,Medium-Profile,5440.71
1748,96e609d6-abae-41d7-9884-71311798d6b3,4137.24,2022-10-16 03:08:46,Africa,Nigeria,Medium-Profile,5702.54
1749,1b81bb73-0683-4e9f-8a55-c4732e3ebf09,4430.07,2022-11-23 12:35:41,South America,Brazil,Low-Profile,1647.65
1750,bc320030-44c8-4949-916a-504d99825df5,4406.59,2022-10-25 04:52:33,South America,Mexico,High-Profile,59390.19
1751,4cc0eadc-235d-49a9-9624-2956d66c2ba3,7963.06,2023-02-07 10:45:37,South America,Brazil,High-Profile,69430.22
1752,022bfc8a-ea15-4628-9ac2-9e67e032b8a1,5227.57,2023-05-19 22:20:19,North America,Canada,Medium-Profile,7560.44
1753,089df913-abc3-4f7c-aa93-4ac28c420569,9406.96,2022-09-10 22:07:47,South America,Mexico,Low-Profile,1980.27
1754,047d51ad-0e1a-4195-97e3-2e8bceddd878,1992.37,2023-07-02 05:57:03,South America,Brazil,High-Profile,76172.61
1755,4e83f08e-d851-4229-b914-4a670cab2ab7,7973.57,2023-03-06 18:23:46,South America,Brazil,Low-Profile,686.52
1756,4252251e-a5f6-4974-accc-1c7914a61ee4,3364.12,2022-11-28 04:49:02,North America,Canada,High-Profile,24121.24
1757,eccf4a2c-5c7b-4a40-bb7e-8a8fccb16bbd,9475.7,2023-04-20 11:02:48,North America,USA,Medium-Profile,7954.02
1758,aed76a6f-82d7-4064-9b3a-fe422520d0ea,7214.77,2022-08-28 14:23:43,Africa,South Africa,High-Profile,56367.3
1759,0e0b0aa1-76dc-4a76-9c0c-ad00e95c29ec,7746.75,2023-06-23 16:27:13,Africa,Ghana,High-Profile,44080.68
1760,edc9b240-664f-4b19-8761-55036cad669a,9544.27,2022-10-19 14:02:45,Europe,Ireland,Medium-Profile,6344.31
1761,1ad6b514-64f6-44a1-bd99-76e1356b8679,211.35,2022-12-09 10:16:33,Africa,Ghana,Low-Profile,991.03
1762,4b50d35b-6baf-4b38-ac89-e795da2297da,1440.89,2023-03-05 05:39:52,South America,Mexico,Medium-Profile,7421.07
1763,daaaf517-e3d8-4c9a-ac57-f09c97b56aaf,636.95,2023-01-23 02:34:41,South America,Brazil,Medium-Profile,5247.97
1764,9d5459ac-3f29-48c3-a054-355a773d8225,947.72,2023-02-24 10:01:48,South America,Brazil,Low-Profile,4533.27
1765,18a4c7c1-b54d-41ca-8b5b-f8c3ca432f71,1913.23,2023-04-21 22:14:03,Europe,UK,Low-Profile,1151.98
1766,2fb4b308-f5eb-416c-8280-2f4ca8242599,6852.33,2022-08-18 16:35:26,Europe,Ireland,Medium-Profile,9743.95
1767,e4ba1323-611e-495a-b249-240dff980ecd,2681.2,2023-06-06 07:13:22,North America,Canada,Medium-Profile,9259.85
1768,a96ab3bd-dc43-47ae-a8b4-0d7b192a62fe,3566.73,2022-12-20 15:07:06,South America,Mexico,High-Profile,78971.62
1769,233b4203-c8d1-4418-94a4-818da1370ebe,6579.84,2022-08-09 14:16:01,South America,Mexico,Medium-Profile,8982.26
1770,f969275d-6c99-4e28-9ca7-cc14b609b73a,5471.08,2022-11-30 20:28:10,Africa,South Africa,High-Profile,65980.83
1771,4e52c593-3d34-4475-aea1-540fea1886c4,5401.25,2023-04-06 18:18:28,North America,USA,Low-Profile,3149.36
1772,9dcd4024-f384-4d68-9da4-e4e8f7a72d8b,3598.53,2022-11-06 02:11:51,North America,USA,Low-Profile,974.2
1773,7ed1a196-5511-4dba-8683-c9fa5f92ac4e,4913.81,2023-02-11 23:19:12,South America,Brazil,Low-Profile,2121.86
1774,a53ab92b-8b5a-4345-8493-a441cadd0fb6,7147.25,2023-04-27 12:13:02,North America,USA,Medium-Profile,8529.93
1775,7617c1b9-6800-4418-9cb1-2080310f6580,2382.86,2022-07-23 09:57:57,Europe,Ireland,High-Profile,21757.09
1776,abc8a697-3558-4ba6-aca7-64a9677aa6be,3719.0,2022-12-22 10:09:19,Europe,Sweden,Low-Profile,2621.57
1777,9959cc50-1044-427a-9576-9c0f8dd653ed,9629.62,2022-09-15 23:25:14,Africa,Nigeria,Low-Profile,2372.27
1778,5ac491aa-fbfa-466c-841d-61f00cd557dc,100.68,2023-05-20 01:50:29,North America,USA,Low-Profile,1433.83
1779,173a7101-4cff-4bab-b519-e3bab9015311,5596.61,2022-10-18 03:42:30,Europe,Sweden,Low-Profile,3415.88
1780,ddb61909-de8c-4891-b09e-60c13e795cea,524.28,2023-01-15 14:42:24,North America,USA,Medium-Profile,8995.41
1781,21a0a45a-8ebe-4d4a-9753-1791a38c8ad2,5085.28,2022-10-02 22:20:17,North America,Canada,High-Profile,77251.25
1782,c606cd9f-4d98-45b6-927e-c8964592ff4d,2094.97,2023-06-07 18:04:30,Europe,Sweden,Medium-Profile,6128.32
1783,f12c8b85-aa69-4fd2-a557-e675bd4afaa6,2118.77,2023-05-14 23:33:33,South America,Mexico,Low-Profile,333.3
1784,06a32a46-0611-4488-914a-e3c2261427ea,9985.61,2023-02-16 14:07:32,North America,Canada,Low-Profile,400.09
1785,13d97a80-22b7-42fa-b733-94e90beac978,3595.29,2023-03-12 14:10:07,Europe,Germany,High-Profile,91146.81
1786,83f00a45-5956-41e9-aebe-1ef772f808d6,9262.0,2023-03-02 04:30:30,Europe,Germany,Low-Profile,4626.44
1787,ef57cb3d-9f89-4b10-9782-ca1f15fe4e04,8679.8,2023-02-04 19:25:01,Africa,Nigeria,Low-Profile,2299.71
1788,3b9d5c40-1109-44f9-bfbd-247238f0a759,6070.12,2023-02-26 17:51:31,South America,Brazil,High-Profile,60305.79
1789,16334dd4-42de-4426-b459-a472b3978c6b,3364.6,2023-03-07 06:49:16,South America,Mexico,High-Profile,17750.45
1790,353d64d9-a161-4946-afd8-bf9ec1c24f5b,5591.81,2023-02-19 18:04:07,Africa,South Africa,Medium-Profile,8718.01
1791,9234aa2f-7726-4cd2-b624-09d3fdca32e7,7502.97,2022-10-06 02:35:16,Europe,UK,High-Profile,62708.89
1792,bb9c21a1-bd78-4273-b17f-d65bc5c67c6a,85.95,2023-04-11 11:52:24,South America,Mexico,Medium-Profile,6426.06
1793,1ebb838e-e8e7-4eff-a486-f048920d18f8,5540.15,2023-07-13 12:21:03,South America,Mexico,High-Profile,89326.93
1794,e3286b99-625b-46b7-b393-e05508fd2880,5936.89,2023-03-19 20:44:05,Europe,UK,Medium-Profile,7884.68
1795,40699a64-2a9e-45d2-88d6-b635b4da1110,1549.26,2023-02-22 08:39:17,North America,Canada,High-Profile,60410.44
1796,dcc8d8be-2b4f-49d2-9f9d-9ce79c5588f2,3865.24,2022-07-26 17:43:29,Europe,Germany,Low-Profile,2748.82
1797,dc098f01-bd7f-4f96-9007-336a782dd1dd,4524.08,2023-04-17 13:10:29,North America,Canada,High-Profile,17009.11
1798,35584003-f6b6-4b2f-8542-88be8e447c52,7068.33,2022-11-10 07:25:15,North America,Canada,High-Profile,43344.23
1799,885221c2-4f3f-4d83-b57a-22f41617e0ac,5689.65,2022-11-18 03:42:32,Europe,Sweden,High-Profile,92133.94
1800,4875d292-9b6c-482a-9d46-26c0f27341c6,8738.07,2022-11-15 00:39:03,South America,Brazil,Medium-Profile,7051.52
1801,b604d9c6-5f95-48bc-89a2-c5529545d405,4707.54,2023-01-30 02:01:39,Europe,UK,Medium-Profile,6249.44
1802,cbe30269-4f76-4b87-bf29-728a5b6b7274,3563.14,2022-11-05 17:07:32,South America,Brazil,Low-Profile,1920.1
1803,a5de2e64-7c10-46c3-804b-e43f55dc91a5,8544.14,2022-11-26 03:17:08,South America,Mexico,Low-Profile,587.51
1804,321f51ed-db28-4b12-88c1-155fa4f7a927,2520.73,2022-09-14 10:16:33,Europe,Sweden,High-Profile,50171.91
1805,4dc6ec90-60e6-42eb-81ce-c1427de4ec4f,5507.35,2023-02-05 10:11:42,Africa,Ghana,Low-Profile,2600.67
1806,7ca1bfca-49c2-42d7-b545-7020691501fe,4747.74,2023-03-27 03:32:21,South America,Mexico,Medium-Profile,9498.0
1807,4ab46d7d-f151-4e60-95a5-6dbbf8e2dc00,7819.54,2023-02-12 03:00:44,Africa,Kenya,Low-Profile,3820.48
1808,8843ea9a-3d06-4683-afd9-196c672ea756,2478.88,2023-06-29 18:18:08,South America,Mexico,Medium-Profile,7652.12
1809,d6ec02b5-7906-4262-96b0-9fd62f9cca60,6628.19,2022-11-22 21:03:23,Europe,UK,Low-Profile,2508.5
1810,418303c8-854c-48c7-a96a-c8a8d4163202,7254.96,2022-08-08 16:19:48,North America,Canada,High-Profile,68668.13
1811,0d971394-cbf2-4220-94f7-37aeb86c55c2,7795.05,2023-05-28 06:58:22,Europe,Ireland,Medium-Profile,5858.39
1812,28d6ee78-deca-4029-a443-ed02f151c18e,8078.51,2023-04-07 12:31:27,Africa,Ghana,Medium-Profile,8716.47
1813,d22628ae-0f1a-4648-bd87-2ad40143234c,4381.68,2022-08-15 22:38:11,North America,Canada,Low-Profile,3328.83
1814,222210da-a8fc-402f-9c8d-ad5f9ce84838,5247.2,2022-10-02 20:35:48,South America,Brazil,High-Profile,91617.99
1815,7c426dbf-3c86-48c5-958e-80137a830ba1,5874.11,2022-10-31 04:29:56,Europe,Germany,Medium-Profile,8781.78
1816,965d69f1-db43-48d0-ac57-ab3a648b255d,7941.55,2023-05-23 04:38:20,Africa,South Africa,Low-Profile,452.48
1817,ae4cae24-c2b2-4948-9ed5-dadcb3f74086,4975.8,2022-08-21 01:30:14,Europe,Ireland,Medium-Profile,5947.78
1818,ac53dedd-380d-4b05-b145-3fba31828d8e,8922.49,2023-06-07 21:06:52,South America,Mexico,Low-Profile,4324.97
1819,82bf140d-b037-4661-b2fc-b60c1e33f955,3206.88,2022-08-21 14:22:56,North America,Canada,Medium-Profile,7605.87
1820,693fa9c0-607a-441f-a7c5-b5c1dc54928f,1498.62,2022-07-25 11:38:13,South America,Brazil,High-Profile,36655.91
1821,312da157-97f3-45b5-89c2-a895602478dd,5723.27,2023-01-26 18:30:20,Europe,Sweden,Medium-Profile,6940.29
1822,487c81c1-9286-47eb-b143-0834d4cd4afc,7959.85,2023-06-12 11:29:19,Europe,Ireland,Low-Profile,4663.2
1823,06b7fc1c-73c9-4d79-adc9-0f510259059f,3946.12,2022-12-11 06:10:40,Europe,Germany,Medium-Profile,6728.14
1824,84c05829-544e-4ce9-89d0-79a2c13bd69c,8077.22,2022-08-25 23:36:10,Europe,Sweden,Low-Profile,2856.67
1825,bb709a30-2174-4b37-90b1-f3199949dea4,6075.11,2023-03-23 14:13:27,Europe,Ireland,Medium-Profile,7776.48
1826,816611a1-b1a4-458b-8d63-3968f59de5d3,5276.27,2023-04-10 20:55:19,South America,Mexico,High-Profile,77711.11
1827,cbd3b536-1532-469d-8223-026af86e3c8d,177.43,2022-08-12 07:20:55,Europe,UK,High-Profile,11451.22
1828,2791a45b-a197-4973-bd88-02eac4a051fd,3727.2,2023-06-07 20:54:30,North America,USA,Low-Profile,1038.95
1829,6b0a6977-74b9-4ba0-a874-15ebcced2833,7989.69,2023-01-11 22:38:48,South America,Brazil,Low-Profile,1417.74
1830,01c10692-6918-4a2a-bc1a-a7b68025383e,2839.5,2022-11-30 12:52:33,South America,Brazil,Medium-Profile,8309.3
1831,7ebf0e3d-d98c-40c6-ac68-9b3755896af5,3555.94,2023-03-22 02:13:26,South America,Brazil,Medium-Profile,6522.62
1832,45953a5b-dbcc-4655-abde-cb29cf998fed,249.57,2023-02-27 19:07:19,Africa,Ghana,Low-Profile,1513.84
1833,3e418402-8c78-46b3-b020-18e054731300,4594.0,2022-09-16 03:54:49,Europe,UK,High-Profile,34044.87
1834,42ce343e-eede-4cf9-862d-092c4776853d,2446.16,2022-12-19 21:02:12,North America,Canada,High-Profile,18869.22
1835,2f5f0c25-41a4-4f14-8983-a1f7ceff6778,2321.55,2023-03-24 09:20:36,South America,Brazil,Medium-Profile,9285.15
1836,a59f23a5-1954-4d2a-acdd-e6742c8ac390,4151.66,2022-09-10 02:42:27,Africa,Ghana,Medium-Profile,6218.19
1837,224abec8-7834-4db4-bf0c-264191895da5,4686.55,2023-01-03 16:52:42,North America,USA,Low-Profile,377.64
1838,55635a5e-e270-4bb5-97b3-69946bac8885,8275.98,2023-05-28 11:24:44,Europe,UK,High-Profile,61756.34
1839,89b672ed-365e-45d1-a8d9-fb042fd87fde,7866.05,2022-09-02 07:05:41,North America,USA,High-Profile,96538.94
1840,2434aaa1-6f83-4a0d-902e-803f1b19f315,8072.81,2023-01-27 16:14:17,North America,Canada,Medium-Profile,5055.07
1841,2831a9f0-4ff7-4850-b926-859f6a2b0687,4166.94,2023-03-30 22:06:15,North America,Canada,High-Profile,60684.79
1842,a552b483-f231-4054-9211-29971b15defe,9437.8,2022-11-15 10:04:01,South America,Mexico,Low-Profile,2209.54
1843,478909cc-715d-4e5f-b809-60e65c5f6df8,1429.32,2022-08-07 09:25:14,South America,Mexico,High-Profile,61316.85
1844,4a7c78e0-96c5-4afb-b042-3c282e3d0f26,8618.58,2022-07-26 22:34:46,Europe,Germany,High-Profile,89398.52
1845,5dd91cb2-6bb9-4759-9cb2-61477bcbf411,4339.45,2022-12-12 01:22:31,Africa,Kenya,Low-Profile,2039.47
1846,47e67660-a026-401a-969d-fd4e87bef14a,2874.74,2022-10-29 09:52:09,South America,Brazil,High-Profile,62861.3
1847,1a37d59e-db97-47e9-b70f-743f1cf36365,1742.93,2023-07-11 17:13:39,North America,USA,Low-Profile,4184.32
1848,5f628b81-7a52-46f3-b00d-da7afe8364e1,5723.58,2023-04-16 14:53:19,Africa,Nigeria,High-Profile,35240.96
1849,04c7f45f-3bf7-4b7d-920b-dfe8e4729cfd,1598.33,2023-02-28 15:31:50,South America,Mexico,Low-Profile,4862.61
1850,3339e7f2-5ae4-447b-9fce-c8177b9bd784,5440.76,2022-08-07 12:38:20,South America,Brazil,High-Profile,89316.78
